dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events
tep,Uniform,fixed_full_data,0.5,456,6,0.9970893970893971,0.983633387888707,0.9995841995841996,0.9915446483811096,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,4.0,1.6,5.0
tep,Uniform,fixed_full_data,0.5,456,7,0.9962577962577963,0.984036021285305,0.9995841995841996,0.9917491749174917,0.4105263157894737,0.5894736842105263,1.0,0.2,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,456,8,0.8141372141372142,0.9846854304635762,0.9891891891891892,0.9869321717485999,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,9.0,3.6,5.0
tep,Uniform,fixed_full_data,0.5,456,9,0.1970893970893971,0.982648401826484,0.8948024948024949,0.9366702937976061,0.4,0.6,1.0,0.6,0.0,11.0,4.4,5.0
tep,Uniform,fixed_full_data,0.5,456,10,0.6785862785862786,0.9808572617561382,0.98004158004158,0.9804492512479202,0.4842105263157895,0.5157894736842106,1.0,0.2,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,456,11,0.7039501039501039,0.9807852965747702,0.9762993762993764,0.9785371952490102,0.4842105263157895,0.5157894736842106,1.0,0.4,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,456,12,0.7571725571725572,0.9827656955272877,0.9958419958419958,0.9892606361007849,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,13.0,5.2,5.0
tep,Uniform,fixed_full_data,0.5,456,13,0.7272349272349272,0.9838909541511772,0.9904365904365905,0.9871529216742644,0.4105263157894737,0.5894736842105263,1.0,0.6,0.0,6.0,2.4,5.0
tep,Uniform,fixed_full_data,0.5,456,14,0.6681912681912682,0.9828220858895705,0.9991683991683992,0.9909278350515464,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,456,15,0.24656964656964658,0.9799453053783045,0.893970893970894,0.9349858664927158,0.4631578947368421,0.5368421052631579,1.0,0.2,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,456,16,0.5746361746361747,0.9824561403508771,0.977962577962578,0.9802042092102521,0.4421052631578947,0.5578947368421052,1.0,0.8,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,456,17,0.8436590436590437,0.9833610648918469,0.982952182952183,0.9831565814098565,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,456,18,0.834927234927235,0.9850187265917603,0.9841995841995842,0.9846089850249584,0.37894736842105264,0.6210526315789474,1.0,0.4,0.0,12.0,4.8,5.0
tep,Uniform,fixed_full_data,0.5,456,19,0.7118503118503119,0.9838442419221209,0.9875259875259875,0.98568167669641,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,5.0,2.0,5.0
tep,Uniform,fixed_full_data,0.5,456,20,0.6831600831600831,0.9844928751047779,0.9767151767151767,0.9805886036318097,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,5.0,2.0,5.0
tep,Full Data,method_retrained,1.0,456,1,0.9837837837837838,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,2,0.9738045738045739,0.9884297520661157,0.9945945945945946,0.9915025906735752,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,3,0.14677754677754679,0.9869524697110904,0.8806652806652807,0.930784442979565,0.29473684210526313,0.7052631578947368,1.0,0.6,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,4,0.9771309771309772,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,5,0.9081081081081082,0.9884153909805544,0.9933471933471933,0.9908751555371216,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,6,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,7,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,8,0.8133056133056134,0.9883817427385893,0.9904365904365905,0.9894080996884735,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,9,0.22494802494802496,0.9869827986982799,0.8827442827442827,0.9319578577699736,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,10,0.7139293139293139,0.9882352941176471,0.977962577962578,0.9830721003134796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,11,0.7288981288981289,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,12,0.7829521829521829,0.9884393063583815,0.9954261954261955,0.9919204474829086,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,13,0.7247401247401247,0.9883624272651704,0.9887733887733888,0.9885678653086676,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,14,0.9650727650727651,0.988482106129165,0.9991683991683992,0.9937965260545906,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,15,0.27442827442827444,0.9868049010367578,0.8706860706860707,0.925115970841617,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,16,0.6187110187110187,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,17,0.8594594594594595,0.9882648784576697,0.9804573804573805,0.9843456480901691,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,18,0.8386694386694387,0.9882943143812709,0.982952182952183,0.9856160100062539,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,19,0.8191268191268192,0.9883575883575884,0.9883575883575884,0.9883575883575884,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,456,20,0.6989604989604989,0.9881255301102629,0.9688149688149689,0.9783749737560361,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,1,0.9837837837837838,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,2,0.9738045738045739,0.9884297520661157,0.9945945945945946,0.9915025906735752,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,3,0.14677754677754679,0.9869524697110904,0.8806652806652807,0.930784442979565,0.29473684210526313,0.7052631578947368,1.0,0.6,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,4,0.9771309771309772,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,5,0.9081081081081082,0.9884153909805544,0.9933471933471933,0.9908751555371216,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,6,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,7,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,8,0.8133056133056134,0.9883817427385893,0.9904365904365905,0.9894080996884735,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,9,0.22494802494802496,0.9869827986982799,0.8827442827442827,0.9319578577699736,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,10,0.7139293139293139,0.9882352941176471,0.977962577962578,0.9830721003134796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,11,0.7288981288981289,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,12,0.7829521829521829,0.9884393063583815,0.9954261954261955,0.9919204474829086,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,13,0.7247401247401247,0.9883624272651704,0.9887733887733888,0.9885678653086676,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,14,0.9650727650727651,0.988482106129165,0.9991683991683992,0.9937965260545906,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,15,0.27442827442827444,0.9868049010367578,0.8706860706860707,0.925115970841617,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,16,0.6187110187110187,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,17,0.8594594594594595,0.9882648784576697,0.9804573804573805,0.9843456480901691,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,18,0.8386694386694387,0.9882943143812709,0.982952182952183,0.9856160100062539,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,19,0.8191268191268192,0.9883575883575884,0.9883575883575884,0.9883575883575884,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,456,20,0.6989604989604989,0.9881255301102629,0.9688149688149689,0.9783749737560361,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0
tep,PCA-Triage,method_retrained,0.5,789,1,0.982952182952183,0.998330550918197,0.9945945945945946,0.9964590710268694,0.042105263157894736,0.9578947368421052,1.0,1.0,1.0,2.0,0.8,5.0
tep,PCA-Triage,method_retrained,0.5,789,2,0.9671517671517672,0.9974619289340102,0.9804573804573805,0.9888865590270497,0.06315789473684211,0.9368421052631579,1.0,0.8,0.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,789,3,0.18544698544698546,0.9937733499377335,0.6636174636174637,0.7958115183246073,0.10526315789473684,0.8947368421052632,1.0,0.2,0.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,789,4,0.9613305613305614,0.9970954356846473,0.9991683991683992,0.9981308411214953,0.07368421052631578,0.9263157894736842,1.0,0.4,0.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,789,5,0.6794178794178795,0.9964476021314387,0.9330561330561331,0.9637105432681984,0.08421052631578947,0.9157894736842105,1.0,0.8,1.0,7.0,2.8,5.0
tep,PCA-Triage,method_retrained,0.5,789,6,0.9962577962577963,0.9983340274885465,0.9966735966735967,0.9975031210986267,0.042105263157894736,0.9578947368421052,1.0,1.4,1.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,789,7,0.9962577962577963,0.9975083056478405,0.9987525987525988,0.9981300644088926,0.06315789473684211,0.9368421052631579,1.0,0.6,1.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,789,8,0.7916839916839917,0.9970250743731407,0.9754677754677755,0.9861286254728878,0.07368421052631578,0.9263157894736842,1.0,4.8,2.0,6.0,2.4,5.0
tep,PCA-Triage,method_retrained,0.5,789,9,0.1343035343035343,0.9917773561037319,0.651975051975052,0.7867536377320622,0.1368421052631579,0.8631578947368421,1.0,1.0,0.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,789,10,0.5708939708939709,0.9960070984915705,0.9334719334719335,0.9637261214852972,0.09473684210526316,0.9052631578947369,1.0,1.2,1.0,6.0,2.4,5.0
tep,PCA-Triage,method_retrained,0.5,789,11,0.7214137214137214,0.9973404255319149,0.9355509355509356,0.9654580562111135,0.06315789473684211,0.9368421052631579,1.0,1.6,2.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,789,12,0.7588357588357588,0.994142259414226,0.987941787941788,0.9910323253388947,0.14736842105263157,0.8526315789473684,1.0,2.0,2.0,6.0,2.4,5.0
tep,PCA-Triage,method_retrained,0.5,789,13,0.7106029106029106,0.9961505560307955,0.9683991683991684,0.982078853046595,0.09473684210526316,0.9052631578947369,1.0,3.0,1.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,789,14,0.9584199584199584,0.9933774834437086,0.997920997920998,0.9956440572495333,0.16842105263157894,0.8315789473684211,1.0,1.0,1.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,789,15,0.14137214137214138,0.9942965779467681,0.6523908523908524,0.7878483555109214,0.09473684210526316,0.9052631578947369,1.0,1.4,1.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,789,16,0.44781704781704784,0.9966555183946488,0.8673596673596674,0.9275233437083148,0.07368421052631578,0.9263157894736842,1.0,1.6,2.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,789,17,0.7875259875259876,0.9952256944444444,0.9534303534303534,0.973879804629433,0.11578947368421053,0.8842105263157894,1.0,1.4,0.0,6.0,2.4,5.0
tep,PCA-Triage,method_retrained,0.5,789,18,0.8158004158004158,0.9977954144620811,0.940956340956341,0.9685426920607747,0.05263157894736842,0.9473684210526315,1.0,3.2,4.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,789,19,0.5717255717255717,0.995768688293371,0.8806652806652807,0.9346866725507502,0.09473684210526316,0.9052631578947369,1.0,0.6,1.0,2.0,0.8,5.0
tep,PCA-Triage,method_retrained,0.5,789,20,0.6602910602910603,0.9958061509785647,0.8885654885654886,0.939134256207427,0.09473684210526316,0.9052631578947369,1.0,2.8,3.0,6.0,2.4,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,1,0.9841995841995842,0.9824346405228758,1.0,0.9911395013393777,0.45263157894736844,0.5473684210526316,1.0,0.0,0.0,12.0,4.8,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,2,0.9683991683991684,0.983127572016461,0.9933471933471933,0.9882109617373319,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,7.0,2.8,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,3,0.0972972972972973,0.9891205802357208,0.9072765072765073,0.9464324441552808,0.25263157894736843,0.7473684210526316,1.0,0.4,0.0,9.0,3.6,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,4,0.9721413721413722,0.9808241534067728,0.9995841995841996,0.9901153212520593,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,8.0,3.2,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,5,0.8336798336798337,0.9880115750310046,0.9937629937629938,0.9908789386401327,0.30526315789473685,0.6947368421052632,1.0,0.6,1.0,9.0,3.6,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,6,0.9954261954261955,0.9828291087489779,0.9995841995841996,0.9911358482787054,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,11.0,4.4,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,7,0.9945945945945946,0.986059860598606,1.0,0.9929810074318745,0.35789473684210527,0.6421052631578947,1.0,0.0,0.0,8.0,3.2,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,8,0.8108108108108109,0.984297520661157,0.9904365904365905,0.9873575129533678,0.4,0.6,1.0,0.0,0.0,11.0,4.4,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,9,0.17962577962577964,0.9828905898244035,0.9076923076923077,0.9437959360138348,0.4,0.6,1.0,0.4,0.0,15.0,6.0,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,10,0.6694386694386695,0.984133611691023,0.98004158004158,0.9820833333333333,0.4,0.6,1.0,0.0,0.0,8.0,3.2,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,11,0.7571725571725572,0.9837160751565762,0.9796257796257797,0.9816666666666667,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,11.0,4.4,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,12,0.7501039501039501,0.9852156057494866,0.9975051975051975,0.9913223140495868,0.37894736842105264,0.6210526315789474,1.0,0.0,0.0,8.0,3.2,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,13,0.7305613305613305,0.9842323651452282,0.9862785862785863,0.9852544132917964,0.4,0.6,1.0,0.2,0.0,8.0,3.2,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,14,0.8382536382536383,0.9864532019704434,0.9991683991683992,0.992770088824623,0.3473684210526316,0.6526315789473685,1.0,0.2,0.0,10.0,4.0,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,15,0.251975051975052,0.9840474020054695,0.8977130977130977,0.938899760817569,0.3684210526315789,0.631578947368421,1.0,0.2,0.0,10.0,4.0,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,16,0.5875259875259875,0.9857022708158116,0.9746361746361747,0.9801379887100147,0.35789473684210527,0.6421052631578947,1.0,0.6,0.0,7.0,2.8,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,17,0.7746361746361746,0.9854045037531276,0.9825363825363825,0.983968353112638,0.3684210526315789,0.631578947368421,1.0,0.0,0.0,11.0,4.4,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,18,0.8286902286902287,0.987489574645538,0.9846153846153847,0.9860503851759317,0.3157894736842105,0.6842105263157895,1.0,0.2,0.0,12.0,4.8,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,19,0.6686070686070686,0.9858156028368794,0.9825363825363825,0.9841732611411912,0.35789473684210527,0.6421052631578947,1.0,0.2,0.0,7.0,2.8,5.0
tep,PCA-Triage,fixed_full_data,0.5,789,20,0.7201663201663202,0.9845253032204099,0.9787941787941788,0.981651376146789,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,4.0,1.6,5.0
tep,Variance,method_retrained,0.5,789,1,0.9812889812889813,0.9966735966735967,0.9966735966735967,0.9966735966735967,0.08421052631578947,0.9157894736842105,1.0,0.6,0.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,2,0.9692307692307692,0.9966301600673968,0.9837837837837838,0.9901653065494873,0.08421052631578947,0.9157894736842105,1.0,2.4,3.0,5.0,2.0,5.0
tep,Variance,method_retrained,0.5,789,3,0.1866943866943867,0.9937965260545906,0.6661122661122661,0.7976101568334578,0.10526315789473684,0.8947368421052632,1.0,4.0,2.0,5.0,2.0,5.0
tep,Variance,method_retrained,0.5,789,4,0.9604989604989606,0.996268656716418,0.9991683991683992,0.9977164210089268,0.09473684210526316,0.9052631578947369,1.0,0.4,0.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,5,0.7268191268191269,0.9969591659426585,0.9542619542619543,0.9751434034416826,0.07368421052631578,0.9263157894736842,1.0,0.8,1.0,4.0,1.6,5.0
tep,Variance,method_retrained,0.5,789,6,0.9962577962577963,0.9966777408637874,0.997920997920998,0.9972989819239559,0.08421052631578947,0.9157894736842105,1.0,0.8,0.0,4.0,1.6,5.0
tep,Variance,method_retrained,0.5,789,7,0.995010395010395,0.9970942299709423,0.9987525987525988,0.9979227253842958,0.07368421052631578,0.9263157894736842,1.0,0.6,1.0,2.0,0.8,5.0
tep,Variance,method_retrained,0.5,789,8,0.804989604989605,0.9965986394557823,0.9746361746361747,0.985495059911709,0.08421052631578947,0.9157894736842105,1.0,2.4,2.0,4.0,1.6,5.0
tep,Variance,method_retrained,0.5,789,9,0.12931392931392932,0.9942784488239034,0.6503118503118503,0.7863247863247863,0.09473684210526316,0.9052631578947369,1.0,2.2,0.0,1.0,0.4,5.0
tep,Variance,method_retrained,0.5,789,10,0.5363825363825364,0.9946308724832215,0.9243243243243243,0.9581896551724138,0.12631578947368421,0.8736842105263158,1.0,1.6,1.0,5.0,2.0,5.0
tep,Variance,method_retrained,0.5,789,11,0.7047817047817048,0.996005326231691,0.9330561330561331,0.9635036496350365,0.09473684210526316,0.9052631578947369,1.0,2.6,0.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,12,0.738045738045738,0.994142259414226,0.987941787941788,0.9910323253388947,0.14736842105263157,0.8526315789473684,1.0,1.2,1.0,8.0,3.2,5.0
tep,Variance,method_retrained,0.5,789,13,0.6931392931392931,0.9952991452991453,0.9683991683991684,0.9816649104320337,0.11578947368421053,0.8842105263157894,1.0,1.8,0.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,14,0.9550935550935551,0.9942052980132451,0.9987525987525988,0.9964737606305746,0.14736842105263157,0.8526315789473684,1.0,0.6,1.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,15,0.1501039501039501,0.9932680538555692,0.6748440748440748,0.8036642733349839,0.11578947368421053,0.8842105263157894,1.0,2.2,2.0,8.0,3.2,5.0
tep,Variance,method_retrained,0.5,789,16,0.4444906444906445,0.9966475095785441,0.8652806652806653,0.9263298464277765,0.07368421052631578,0.9263157894736842,1.0,0.6,0.0,4.0,1.6,5.0
tep,Variance,method_retrained,0.5,789,17,0.8253638253638254,0.9952173913043478,0.9517671517671518,0.9730074388947928,0.11578947368421053,0.8842105263157894,1.0,4.6,1.0,3.0,1.2,5.0
tep,Variance,method_retrained,0.5,789,18,0.8158004158004158,0.9964943032427696,0.9455301455301456,0.9703435033070195,0.08421052631578947,0.9157894736842105,1.0,0.8,0.0,5.0,2.0,5.0
tep,Variance,method_retrained,0.5,789,19,0.5376299376299376,0.9923954372623575,0.8681912681912682,0.9261477045908184,0.16842105263157894,0.8315789473684211,1.0,1.0,1.0,5.0,2.0,5.0
tep,Variance,method_retrained,0.5,789,20,0.6482328482328482,0.9949332105020727,0.8981288981288982,0.9440559440559441,0.11578947368421053,0.8842105263157894,1.0,1.2,1.0,6.0,2.4,5.0
tep,Variance,fixed_full_data,0.5,789,1,0.9841995841995842,0.9824346405228758,1.0,0.9911395013393777,0.45263157894736844,0.5473684210526316,1.0,0.0,0.0,12.0,4.8,5.0
tep,Variance,fixed_full_data,0.5,789,2,0.9683991683991684,0.983127572016461,0.9933471933471933,0.9882109617373319,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,7.0,2.8,5.0
tep,Variance,fixed_full_data,0.5,789,3,0.0918918918918919,0.9891353553644183,0.9085239085239085,0.9471174685739056,0.25263157894736843,0.7473684210526316,1.0,0.4,0.0,9.0,3.6,5.0
tep,Variance,fixed_full_data,0.5,789,4,0.9692307692307692,0.9808241534067728,0.9995841995841996,0.9901153212520593,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,8.0,3.2,5.0
tep,Variance,fixed_full_data,0.5,789,5,0.8440748440748441,0.9880165289256199,0.9941787941787942,0.9910880829015544,0.30526315789473685,0.6947368421052632,1.0,0.6,1.0,9.0,3.6,5.0
tep,Variance,fixed_full_data,0.5,789,6,0.9954261954261955,0.9828291087489779,0.9995841995841996,0.9911358482787054,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,11.0,4.4,5.0
tep,Variance,fixed_full_data,0.5,789,7,0.9945945945945946,0.986059860598606,1.0,0.9929810074318745,0.35789473684210527,0.6421052631578947,1.0,0.0,0.0,8.0,3.2,5.0
tep,Variance,fixed_full_data,0.5,789,8,0.8070686070686071,0.9843363561417972,0.992931392931393,0.9886151935417098,0.4,0.6,1.0,0.0,0.0,11.0,4.4,5.0
tep,Variance,fixed_full_data,0.5,789,9,0.16133056133056134,0.9829290206648698,0.9097713097713098,0.9449362988555388,0.4,0.6,1.0,0.4,0.0,15.0,6.0,5.0
tep,Variance,fixed_full_data,0.5,789,10,0.654054054054054,0.9842258198422582,0.9858627858627859,0.9850436227669298,0.4,0.6,1.0,0.0,0.0,8.0,3.2,5.0
tep,Variance,fixed_full_data,0.5,789,11,0.7384615384615385,0.9836956521739131,0.9783783783783784,0.981029810298103,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,11.0,4.4,5.0
tep,Variance,fixed_full_data,0.5,789,12,0.7343035343035343,0.9852216748768473,0.997920997920998,0.9915306754802726,0.37894736842105264,0.6210526315789474,1.0,0.0,0.0,8.0,3.2,5.0
tep,Variance,fixed_full_data,0.5,789,13,0.7313929313929314,0.984251968503937,0.9875259875259875,0.9858862598588626,0.4,0.6,1.0,0.2,0.0,8.0,3.2,5.0
tep,Variance,fixed_full_data,0.5,789,14,0.9313929313929314,0.9864532019704434,0.9991683991683992,0.992770088824623,0.3473684210526316,0.6526315789473685,1.0,0.2,0.0,10.0,4.0,5.0
tep,Variance,fixed_full_data,0.5,789,15,0.2153846153846154,0.9841053587647594,0.901039501039501,0.9407423485999565,0.3684210526315789,0.631578947368421,1.0,0.2,0.0,10.0,4.0,5.0
tep,Variance,fixed_full_data,0.5,789,16,0.5908523908523908,0.9857502095557418,0.977962577962578,0.9818409517845961,0.35789473684210527,0.6421052631578947,1.0,0.6,0.0,7.0,2.8,5.0
tep,Variance,fixed_full_data,0.5,789,17,0.8124740124740125,0.9853862212943633,0.9812889812889813,0.9833333333333333,0.3684210526315789,0.631578947368421,1.0,0.0,0.0,11.0,4.4,5.0
tep,Variance,fixed_full_data,0.5,789,18,0.8237006237006237,0.9874686716791979,0.982952182952183,0.9852052510939779,0.3157894736842105,0.6842105263157895,1.0,0.2,0.0,12.0,4.8,5.0
tep,Variance,fixed_full_data,0.5,789,19,0.6665280665280665,0.9857918930213122,0.9808731808731809,0.9833263859941642,0.35789473684210527,0.6421052631578947,1.0,0.2,0.0,7.0,2.8,5.0
tep,Variance,fixed_full_data,0.5,789,20,0.6960498960498961,0.9845253032204099,0.9787941787941788,0.981651376146789,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,4.0,1.6,5.0
tep,Threshold,method_retrained,0.5,789,1,0.9875259875259875,0.9974958263772955,0.9937629937629938,0.9956259112684858,0.06315789473684211,0.9368421052631579,1.0,2.6,2.0,5.0,2.0,5.0
tep,Threshold,method_retrained,0.5,789,2,0.9671517671517672,0.9983065198983911,0.9804573804573805,0.9893014474512272,0.042105263157894736,0.9578947368421052,1.0,4.8,3.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,3,0.14760914760914762,0.9960629921259843,0.6311850311850312,0.7727157037414101,0.06315789473684211,0.9368421052631579,1.0,6.6,3.0,3.0,1.2,5.0
