dataset,method,budget,seed,f1,time
swat,Random Dropout,0.3,123,0.9885389498438942,0.8964560031890869
swat,Random Dropout,0.3,456,0.9893993692764508,0.672368049621582
swat,Random Dropout,0.4,42,0.9950631008083141,0.670975923538208
swat,Random Dropout,0.4,123,0.9949912875130423,0.6239280700683594
swat,Random Dropout,0.4,456,0.9950363062401096,0.7014639377593994
swat,Random Dropout,0.5,42,0.9976599682395872,0.6255779266357422
swat,Random Dropout,0.5,123,0.9975062604084173,0.6380832195281982
swat,Random Dropout,0.5,456,0.9973930856215207,0.6329619884490967
swat,Random Dropout,0.6,42,0.9985085654958388,0.6573150157928467
swat,Random Dropout,0.6,123,0.9986613965594338,0.6795549392700195
swat,Random Dropout,0.6,456,0.9985617921835723,0.8937869071960449
swat,Random Dropout,0.7,42,0.9988883972801379,0.7720470428466797
swat,Random Dropout,0.7,123,0.9991144488088893,0.7725958824157715
swat,Random Dropout,0.7,456,0.9990481742342663,0.8150639533996582
swat,Random Dropout,0.8,42,0.9991546038320125,1.2530901432037354
swat,Random Dropout,0.8,123,0.9992742475200673,1.0334467887878418
swat,Random Dropout,0.8,456,0.9991945220826043,0.7812769412994385
swat,Random Dropout,0.9,42,0.9993940310986202,0.7225232124328613
swat,Random Dropout,0.9,123,0.9994273028872155,0.853287935256958
swat,Random Dropout,0.9,456,0.9994139526809402,0.7139649391174316
swat,Mutual Info,0.1,42,0.8414024881523181,31.588545083999634
swat,Mutual Info,0.1,123,0.8415846012556876,31.149438858032227
swat,Mutual Info,0.1,456,0.8416486547603114,38.620991945266724
swat,Mutual Info,0.2,42,0.8507051403394564,37.60114812850952
swat,Mutual Info,0.2,123,0.8506111014847747,31.25660276412964
swat,Mutual Info,0.2,456,0.851080035322602,31.28287100791931
swat,Mutual Info,0.3,42,0.8793257811120292,31.268872261047363
swat,Mutual Info,0.3,123,0.8780088026165372,31.307095050811768
swat,Mutual Info,0.3,456,0.8779112771005985,31.31230902671814
swat,Mutual Info,0.4,42,0.9093703468709051,31.26186490058899
swat,Mutual Info,0.4,123,0.907787566106938,31.39710307121277
swat,Mutual Info,0.4,456,0.9087703687003579,31.29628896713257
swat,Mutual Info,0.5,42,0.9343256951868409,31.214056968688965
swat,Mutual Info,0.5,123,0.9335551679126237,31.224069833755493
swat,Mutual Info,0.5,456,0.934090479475279,31.29860496520996
swat,Mutual Info,0.6,42,0.9546349754365275,31.343127965927124
swat,Mutual Info,0.6,123,0.9538266356912137,31.874787092208862
swat,Mutual Info,0.6,456,0.9548686112465098,31.296610116958618
swat,Mutual Info,0.7,42,0.9713224797138819,31.294316053390503
swat,Mutual Info,0.7,123,0.9711658828775119,31.161499977111816
swat,Mutual Info,0.7,456,0.9713176219593113,31.2867169380188
swat,Mutual Info,0.8,42,0.9868549243260396,31.247089862823486
swat,Mutual Info,0.8,123,0.9867572612864297,31.244752168655396
swat,Mutual Info,0.8,456,0.9879100531792,31.24434733390808
swat,Mutual Info,0.9,42,0.9948517491366026,31.091700077056885
swat,Mutual Info,0.9,123,0.994890693315858,31.161370754241943
swat,Mutual Info,0.9,456,0.9951857781794052,31.134793996810913
